session,true_distance_m,sample_n,t_ms,d_mm,q_dbm
2,1.0,1394,91579,1210,-92.0
2,1.0,1395,91627,1201,-92.0
2,1.0,1396,91725,1196,-92.0
2,1.0,1397,91773,1201,-92.0
2,1.0,1398,91822,1178,-92.0
2,1.0,1399,91871,1196,-92.0
2,1.0,1400,91920,1192,-92.0
2,1.0,1401,91982,1135,-92.0
2,1.0,1402,92031,1173,-92.0
2,1.0,1403,92080,1215,-92.0
2,1.0,1404,92128,1210,-92.0
2,1.0,1405,92177,1196,-92.0
2,1.0,1406,92287,1187,-92.0
2,1.0,1407,92336,1182,-92.0
2,1.0,1408,92419,1215,-92.0
2,1.0,1409,92518,1173,-92.0
2,1.0,1410,92635,1206,-92.0
2,1.0,1411,92718,1220,-92.0
2,1.0,1412,92801,1182,-92.0
2,1.0,1413,92849,1178,-92.0
2,1.0,1414,92898,1187,-92.0
2,1.0,1415,92971,1243,-92.0
2,1.0,1416,93019,1210,-92.0
2,1.0,1417,93068,1253,-92.0
2,1.0,1418,93117,1210,-92.0
2,1.0,1419,93165,1225,-92.0
2,1.0,1420,93214,1206,-92.0
2,1.0,1421,93263,1159,-92.0
2,1.0,1422,93311,1178,-92.0
2,1.0,1423,93360,1229,-92.0
2,1.0,1424,93409,1229,-92.0
2,1.0,1425,93477,1201,-92.0
2,1.0,1426,93526,1210,-92.0
2,1.0,1427,93575,1159,-92.0
2,1.0,1428,93623,1215,-92.0
2,1.0,1429,93672,1239,-92.0
2,1.0,1430,93721,1220,-92.0
2,1.0,1431,93770,1243,-92.0
2,1.0,1432,93867,1210,-92.0
2,1.0,1433,93916,1243,-92.0
2,1.0,1434,94026,1220,-92.0
2,1.0,1435,94075,1220,-92.0
2,1.0,1436,94124,1187,-92.0
2,1.0,1437,94172,1262,-92.0
2,1.0,1438,94221,1220,-92.0
2,1.0,1439,94270,1215,-92.0
2,1.0,1440,94319,1215,-92.0
2,1.0,1441,94368,1243,-92.0
2,1.0,1442,94416,1220,-92.0
2,1.0,1443,94484,1248,-92.0
2,1.0,1444,94533,1220,-92.0
2,1.0,1445,94582,1239,-92.0
2,1.0,1446,94631,1173,-92.0
2,1.0,1447,94835,1187,-92.0
2,1.0,1448,94918,1243,-92.0
2,1.0,1449,95078,1215,-92.0
2,1.0,1450,95148,1187,-92.0
2,1.0,1451,95218,1210,-92.0
2,1.0,1452,95289,1182,-92.0
2,1.0,1453,95372,1215,-92.0
2,1.0,1454,95538,1182,-92.0
2,1.0,1455,95587,1225,-92.0
2,1.0,1456,95635,1234,-92.0
2,1.0,1457,95733,1196,-92.0
2,1.0,1458,95781,1192,-92.0
2,1.0,1459,95865,1196,-92.0
2,1.0,1460,96036,1182,-92.0
2,1.0,1461,96084,1229,-92.0
2,1.0,1462,96133,1192,-92.0
2,1.0,1463,96182,1178,-92.0
2,1.0,1464,96231,1220,-92.0
2,1.0,1465,96279,1239,-92.0
2,1.0,1466,96328,1201,-92.0
2,1.0,1467,96377,1229,-92.0
2,1.0,1468,96425,1187,-92.0
2,1.0,1469,96494,1243,-92.0
2,1.0,1470,96542,1201,-92.0
2,1.0,1471,96626,1215,-92.0
2,1.0,1472,96709,1234,-92.0
2,1.0,1473,96840,1196,-92.0
2,1.0,1474,96889,1192,-92.0
2,1.0,1475,96938,1225,-92.0
2,1.0,1476,97008,1164,-92.0
2,1.0,1477,97057,1192,-92.0
2,1.0,1478,97106,1210,-92.0
2,1.0,1479,97154,1295,-92.0
2,1.0,1480,97203,1220,-92.0
2,1.0,1481,97252,1192,-92.0
2,1.0,1482,97301,1201,-92.0
2,1.0,1483,97399,1178,-92.0
2,1.0,1484,97447,1225,-92.0
2,1.0,1485,97544,1173,-92.0
2,1.0,1486,97627,1215,-92.0
2,1.0,1487,97710,1182,-92.0
2,1.0,1488,97758,1173,-92.0
2,1.0,1489,97807,1192,-92.0
2,1.0,1490,97856,1178,-92.0
2,1.0,1491,97905,1210,-92.0
2,1.0,1492,97975,1220,-92.0
2,1.0,1493,98058,1229,-92.0
2,1.0,1494,98128,1220,-92.0
2,1.0,1495,98235,1187,-92.0
2,1.0,1496,98318,1206,-92.0
2,1.0,1497,98401,1192,-92.0
2,1.0,1498,98449,1225,-92.0
2,1.0,1499,98511,1145,-92.0
2,1.0,1500,98560,1206,-92.0
3,4.0,1,98609,1229,-92.0
3,4.0,2,98657,1234,-92.0
3,4.0,3,98847,1206,-92.0
3,4.0,4,98930,1192,-92.0
3,4.0,5,98999,1196,-93.0
3,4.0,6,99047,1229,-92.0
3,4.0,7,99096,1225,-92.0
3,4.0,8,99145,1196,-92.0
3,4.0,9,99193,1234,-92.0
3,4.0,10,99242,1206,-92.0
3,4.0,11,99291,1220,-92.0
3,4.0,12,99340,1206,-92.0
3,4.0,13,99388,1248,-92.0
3,4.0,14,99437,1220,-92.0
3,4.0,15,99527,1267,-92.0
3,4.0,16,99597,1206,-92.0
3,4.0,17,99667,1196,-92.0
3,4.0,18,99750,1196,-92.0
3,4.0,19,99833,1248,-92.0
3,4.0,20,99939,1187,-92.0
3,4.0,21,100007,1262,-92.0
3,4.0,22,100056,1220,-92.0
3,4.0,23,100104,1248,-92.0
3,4.0,24,100153,1196,-92.0
3,4.0,25,100202,1225,-92.0
3,4.0,26,100435,1210,-92.0
3,4.0,27,100563,1164,-92.0
3,4.0,28,100704,1309,-92.0
3,4.0,29,100795,1220,-92.0
3,4.0,30,100902,1159,-92.0
3,4.0,31,100985,1187,-92.0
3,4.0,32,101092,1225,-92.0
3,4.0,33,101140,1215,-92.0
3,4.0,34,101189,1182,-92.0
3,4.0,35,101238,1201,-92.0
3,4.0,36,101287,1196,-92.0
3,4.0,37,101335,1201,-92.0
3,4.0,38,101419,1196,-92.0
3,4.0,39,101489,1253,-92.0
3,4.0,40,101572,1225,-92.0
3,4.0,41,101642,1178,-92.0
3,4.0,42,101712,1196,-92.0
3,4.0,43,101795,1253,-92.0
3,4.0,44,101865,1225,-92.0
3,4.0,45,101935,1225,-92.0
3,4.0,46,102005,1215,-92.0
3,4.0,47,102112,1225,-92.0
3,4.0,48,102182,1257,-92.0
3,4.0,49,102252,1178,-92.0
3,4.0,50,102335,1192,-92.0
3,4.0,51,102405,1192,-92.0
3,4.0,52,102488,1168,-92.0
3,4.0,53,102571,1182,-92.0
3,4.0,54,102641,1187,-92.0
3,4.0,55,102724,1187,-92.0
3,4.0,56,102799,1234,-92.0
3,4.0,57,102883,1210,-92.0
3,4.0,58,102966,1178,-92.0
3,4.0,59,103088,1159,-92.0
3,4.0,60,103136,1201,-92.0
3,4.0,61,103185,1234,-92.0
3,4.0,62,103234,1210,-92.0
3,4.0,63,103283,1201,-92.0
3,4.0,64,103331,1187,-92.0
3,4.0,65,103414,1196,-92.0
3,4.0,66,103484,1234,-92.0
3,4.0,67,103567,1201,-92.0
3,4.0,68,103637,1234,-92.0
3,4.0,69,103754,1192,-92.0
3,4.0,70,103858,1225,-92.0
3,4.0,71,103975,1201,-92.0
3,4.0,72,104067,1168,-92.0
3,4.0,73,104137,1178,-92.0
3,4.0,74,104220,1201,-92.0
3,4.0,75,104302,1196,-92.0
3,4.0,76,104409,1248,-92.0
3,4.0,77,104516,1196,-92.0
3,4.0,78,104599,1192,-92.0
3,4.0,79,104647,1206,-92.0
3,4.0,80,104696,1271,-92.0
3,4.0,81,104794,1267,-92.0
3,4.0,82,104842,1206,-92.0
3,4.0,83,104926,1253,-92.0
3,4.0,84,105009,1192,-92.0
3,4.0,85,105079,1201,-92.0
3,4.0,86,105186,1225,-92.0
3,4.0,87,105339,1215,-92.0
3,4.0,88,105409,1281,-92.0
3,4.0,89,105479,1243,-92.0
3,4.0,90,105557,1215,-92.0
3,4.0,91,105640,1225,-92.0
3,4.0,92,105746,1210,-92.0
3,4.0,93,105829,1192,-92.0
3,4.0,94,105877,1229,-92.0
3,4.0,95,105926,1187,-92.0
3,4.0,96,105975,1220,-92.0
3,4.0,97,106036,1131,-92.0
3,4.0,98,106085,1164,-92.0
3,4.0,99,106168,1206,-92.0
3,4.0,100,106238,1201,-92.0
3,4.0,101,106321,1196,-92.0
3,4.0,102,106427,1173,-92.0
3,4.0,103,106510,1201,-92.0
3,4.0,104,106559,1234,-92.0
3,4.0,105,106607,1187,-92.0
3,4.0,106,106656,1239,-92.0
3,4.0,107,106705,1229,-92.0
3,4.0,108,106753,1234,-92.0
3,4.0,109,106837,1164,-92.0
3,4.0,110,106954,1206,-92.0
3,4.0,111,107093,1229,-92.0
3,4.0,112,107200,1173,-91.0
3,4.0,113,107248,1220,-92.0
3,4.0,114,107297,1196,-93.0
3,4.0,115,107346,1210,-91.0
3,4.0,116,107395,1182,-92.0
3,4.0,117,107443,1178,-92.0
3,4.0,118,107492,1201,-92.0
3,4.0,119,107541,1192,-92.0
3,4.0,120,107589,1225,-92.0
3,4.0,121,107638,1234,-92.0
3,4.0,122,107745,1215,-93.0
3,4.0,123,107828,1201,-92.0
3,4.0,124,107911,1196,-92.0
3,4.0,125,107959,1164,-92.0
3,4.0,126,108028,1248,-92.0
3,4.0,127,108077,1154,-93.0
3,4.0,128,108125,1192,-92.0
3,4.0,129,108174,1182,-91.0
3,4.0,130,108223,1271,-91.0
3,4.0,131,108271,1192,-93.0
3,4.0,132,108320,1515,-91.0
3,4.0,133,108369,1515,-89.0
3,4.0,134,108418,1051,-89.0
3,4.0,135,108466,1046,-88.0
3,4.0,136,108534,1164,-91.0
3,4.0,137,108583,1084,-92.0
3,4.0,138,108632,1149,-89.0
3,4.0,139,108681,1295,-91.0
3,4.0,140,108729,1276,-89.0
3,4.0,141,108778,1234,-90.0
3,4.0,142,108827,1225,-90.0
3,4.0,143,108875,1112,-91.0
3,4.0,144,108924,1088,-92.0
3,4.0,145,109007,1098,-92.0
3,4.0,146,109090,1004,-92.0
3,4.0,147,109173,769,-93.0
3,4.0,148,109221,967,-93.0
3,4.0,149,109270,1215,-91.0
